message_id,timestamp,sender,category,confidence,uncertain,reason,message_masked,is_mandatory
MSG_0147,2026-09-05 02:02:00,Rohan,action_required,0.86,False,Matched request verb 'Prepare' + task noun 'demo video' + due-date phrase 'due on' (sender: Rohan).,FYI: Prepare the demo video is due on 2026-09-10.,False
MSG_0148,2026-09-05 02:39:00,Neha,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,Can you help? I will send the login details separately.,False
MSG_0149,2026-09-05 03:16:00,Aarav,general_information,0.76,False,Matched operating-hours statement (sender: Aarav).,"Hi, The event registration desk opens at 9 AM.",False
MSG_0150,2026-09-05 03:53:00,Tara,action_required,0.89,False,Matched request verb 'call' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,One more thing: Don't forget to call the service centre; deadline is 2026-09-03.,False
MSG_0151,2026-09-05 04:30:00,Ananya,meeting_or_event,0.9,False,Matched explicit schedule + named event 'project review' + date+time+location structure (sender: Ananya).,FYI: The project review is scheduled for 2026-09-07 at 10:00 in Zoom.,False
MSG_0152,2026-09-05 05:07:00,Rohan,general_information,0.68,False,Matched possibility statement (sender: Rohan).,"Hi, The report may be needed tomorrow.",False
MSG_0153,2026-09-05 05:44:00,Ishaan,action_required,0.89,False,Matched request verb 'finish' + task noun 'test cases' + request 'can you' + date bound 'before 2026-09-07' (sender: Ishaan).,"Hi, Can you finish the test cases before 2026-09-07?",False
MSG_0154,2026-09-05 06:21:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'placement briefing' + date+time+location structure (sender: Rohan).,"One more thing: Calendar update: placement briefing, 2026-09-04 at 15:00, the college auditorium.",False
MSG_0155,2026-09-05 06:58:00,Kabir,sensitive_information,0.95,False,Matched sensitive value present (sender: Kabir).,FYI: My account recovery code is ******.,False
MSG_0156,2026-09-05 07:35:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'placement briefing' + date+time+location structure (sender: Rohan).,"For today: Calendar update: placement briefing, 2026-09-14 at 13:00, the college auditorium.",False
MSG_0157,2026-09-05 08:12:00,Neha,action_required,0.9,False,Matched request verb 'verify' + task noun 'dataset labels' + request 'need you to' + date bound 'by 2026-09-07' (sender: Neha).,Just checking-I need you to verify the dataset labels by 2026-09-07.,False
MSG_0158,2026-09-05 08:49:00,Maya,personal_information,0.9,False,Matched personal note + favourite preference (sender: Maya).,Important: Personal note: my favourite language is Python.,False
MSG_0159,2026-09-05 09:26:00,Kabir,general_information,0.76,False,Matched availability statement (sender: Kabir).,"Hi, The webinar recording is now available.",False
MSG_0160,2026-09-05 10:03:00,Aarav,action_required,0.88,False,Matched request verb 'submit' + task noun 'weekly report' + polite request 'please' + date bound 'by 2026-09-05' (sender: Aarav).,Important: Please submit the weekly report by 2026-09-05.,False
MSG_0161,2026-09-05 10:40:00,Ishaan,general_information,0.74,False,Matched relocation notice (sender: Ishaan).,Just checking-The building entrance has moved temporarily.,False
MSG_0162,2026-09-05 11:17:00,Maya,meeting_or_event,0.89,False,Matched invitation to join + named event 'study-group session' + date+time+location structure (sender: Maya).,"Important: Please join the study-group session on 2026-09-03, 14:00 at Google Meet.",False
MSG_0163,2026-09-05 11:54:00,Tara,action_required,0.89,False,Matched request verb 'call' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,FYI: Don't forget to call the service centre; deadline is 2026-09-08.,False
MSG_0164,2026-09-05 12:31:00,Vikram,general_information,0.74,False,Matched hours-change statement 2 (sender: Vikram).,Just checking-The support team changed its working hours.,False
MSG_0165,2026-09-05 13:08:00,Maya,personal_information,0.9,False,Matched profile statement + favourite preference (sender: Maya).,"One more thing: For my profile, my favourite language is Python.",False
MSG_0166,2026-09-05 13:45:00,Tara,personal_information,0.9,False,Matched personal note + diet preference (sender: Tara).,Personal note: i am vegetarian.,False
MSG_0167,2026-09-05 14:22:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + festival wording (sender: Promotions).,Special festival discount on clothing. Use code SAVE17.,False
MSG_0168,2026-09-05 14:59:00,Ishaan,meeting_or_event,0.89,False,Matched invitation to join + named event 'AI workshop' + date+time+location structure (sender: Ishaan).,"Hi, Please join the AI workshop on 2026-09-08, 11:00 at Conference Room 2.",False
MSG_0169,2026-09-05 15:36:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'sprint planning' + date+time+location structure (sender: Kabir).,Important: Reminder: sprint planning happens on 2026-09-06 at 9:00 in the city clinic.,False
MSG_0170,2026-09-05 16:13:00,Meera,action_required,0.86,False,Matched request verb 'Share' + task noun 'meeting notes' + due-date phrase 'due on' (sender: Meera).,FYI: Share the meeting notes is due on 2026-09-05.,False
MSG_0171,2026-09-05 16:50:00,Aarav,action_required,0.88,False,Matched request verb 'confirm' + task noun 'interview slot' + polite request 'please' + date bound 'by 2026-09-09' (sender: Aarav).,For today: Please confirm the interview slot by 2026-09-09.,False
MSG_0172,2026-09-05 17:27:00,Aarav,sensitive_information,0.95,False,Matched sensitive value present (sender: Aarav).,Important: My home address is ******.,False
MSG_0173,2026-09-05 18:04:00,Neha,action_required,0.9,False,Matched request verb 'review' + task noun 'model results' + request 'need you to' + date bound 'by 2026-09-05' (sender: Neha).,One more thing: I need you to review the model results by 2026-09-05.,False
MSG_0174,2026-09-05 18:41:00,Meera,general_information,0.76,False,Matched maintenance notice (sender: Meera).,One more thing: The office Wi-Fi will be under maintenance tonight.,False
MSG_0175,2026-09-05 19:18:00,Neha,action_required,0.9,False,Matched request verb 'review' + task noun 'model results' + request 'need you to' + date bound 'by 2026-09-06' (sender: Neha).,Just checking-I need you to review the model results by 2026-09-06.,False
MSG_0176,2026-09-05 19:55:00,Vikram,general_information,0.74,False,Matched reorganisation notice (sender: Vikram).,For today: The project folder was reorganized.,False
MSG_0177,2026-09-05 20:32:00,Tara,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'sprint planning' + date+time+location structure (sender: Tara).,FYI: Reminder: sprint planning happens on 2026-09-21 at 16:00 in the cafeteria.,False
MSG_0178,2026-09-05 21:09:00,Vikram,action_required,0.9,False,Matched request verb 'renew' + task noun 'library book' + request 'need you to' + date bound 'by 2026-09-02' (sender: Vikram).,Just checking-I need you to renew the library book by 2026-09-02.,False
MSG_0179,2026-09-05 21:46:00,Ishaan,personal_information,0.72,False,Matched communication preference (sender: Ishaan).,Please note: Remember that i prefer receiving updates by email.,False
MSG_0180,2026-09-05 22:23:00,Tara,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,One more thing: Maya asked whether the demo was ready.,False
MSG_0181,2026-09-05 23:00:00,Ishaan,personal_information,0.72,False,Matched communication preference (sender: Ishaan).,For today: Remember that i prefer receiving updates by email.,False
MSG_0182,2026-09-05 23:37:00,Rohan,personal_information,0.8,False,Matched food preference (sender: Rohan).,"Hi, Just so you know, i drink coffee without sugar.",False
MSG_0183,2026-09-06 00:14:00,Kabir,personal_information,0.8,False,Matched clothing size (sender: Kabir).,"Just checking-Just so you know, my T-shirt size is medium.",False
MSG_0184,2026-09-06 00:51:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'placement briefing' + date+time+location structure (sender: Meera).,"Can you help? Calendar update: placement briefing, 2026-09-09 at 16:00, the library.",False
MSG_0185,2026-09-06 01:28:00,Rohan,personal_information,0.8,False,Matched food preference (sender: Rohan).,FYI: Remember that i drink coffee without sugar.,False
MSG_0186,2026-09-06 02:05:00,Kabir,general_information,0.73,False,Matched status statement (sender: Kabir).,Please note: The laptop battery is fully charged.,False
MSG_0187,2026-09-06 02:42:00,Rohan,sensitive_information,0.95,False,Matched sensitive value present (sender: Rohan).,Just checking-My recent test result says ******.,False
MSG_0188,2026-09-06 03:19:00,HR Team,general_information,0.71,False,Matched update statement (sender: HR Team).,For today: The report template has been updated.,False
MSG_0189,2026-09-06 03:56:00,Ananya,personal_information,0.77,False,Matched meeting-time preference (sender: Ananya).,FYI: I might prefer evening meetings now.,False
MSG_0190,2026-09-06 04:33:00,Vikram,action_required,0.71,True,Matched request verb 'review' + conditional 'if possible' (sender: Vikram). Low-confidence match.,"If possible, review the file before the meeting.",False
MSG_0191,2026-09-06 05:10:00,Maya,sensitive_information,0.95,False,Matched sensitive value present (sender: Maya).,Quick update: You can contact me on **************.,False
MSG_0192,2026-09-06 05:47:00,Promotions,promotional,0.94,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + buy-one-get-one (sender: Promotions).,One more thing: Limited-time offer: buy one course and get one free. Use code SAVE21.,False
MSG_0193,2026-09-06 06:24:00,Kabir,action_required,0.75,True,Matched request verb 'call' + polite request 'please' (sender: Kabir). Low-confidence match.,Please call Maya when you are free.,False
MSG_0194,2026-09-06 07:01:00,Project Lead,general_information,0.73,False,Matched status statement (sender: Project Lead).,FYI: The laptop battery is fully charged.,False
MSG_0195,2026-09-06 07:38:00,Aarav,action_required,0.88,False,Matched request verb 'confirm' + task noun 'interview slot' + polite request 'please' + date bound 'by 2026-09-03' (sender: Aarav).,One more thing: Please confirm the interview slot by 2026-09-03.,False
MSG_0196,2026-09-06 08:15:00,Vikram,personal_information,0.8,False,Matched appearance preference (sender: Vikram).,"One more thing: Just so you know, i use dark mode.",False
MSG_0197,2026-09-06 08:52:00,Neha,general_information,0.76,False,Matched operating-hours statement (sender: Neha).,Please note: The event registration desk opens at 9 AM.,False
MSG_0198,2026-09-06 09:29:00,Vikram,action_required,0.71,True,Matched request verb 'review' + conditional 'if possible' (sender: Vikram). Low-confidence match.,"Hi, If possible, review the file before the meeting.",False
MSG_0199,2026-09-06 10:06:00,Aarav,sensitive_information,0.95,False,Matched sensitive value present (sender: Aarav).,Quick update: My home address is ******.,False
MSG_0200,2026-09-06 10:43:00,Ananya,general_information,0.71,False,Matched update statement (sender: Ananya).,Just checking-The report template has been updated.,False
MSG_0201,2026-09-06 11:20:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'placement briefing' + date+time+location structure (sender: Rohan).,"Please note: Calendar update: placement briefing, 2026-09-04 at 15:00, the college auditorium.",False
MSG_0202,2026-09-06 11:57:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + cashback (sender: Promotions).,Just checking-Book movie tickets today and receive cashback. Use code SAVE26.,False
MSG_0203,2026-09-06 12:34:00,Rohan,action_required,0.86,False,Matched request verb 'Prepare' + task noun 'demo video' + due-date phrase 'due on' (sender: Rohan).,One more thing: Prepare the demo video is due on 2026-09-05.,False
MSG_0204,2026-09-06 13:11:00,Neha,personal_information,0.89,False,Matched personal note + habit statement (sender: Neha).,FYI: Personal note: i usually study after dinner.,False
MSG_0205,2026-09-06 13:48:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + percentage discount (sender: Promotions).,"Hi, Get 25% off selected headphones this weekend. Use code SAVE10.",False
MSG_0206,2026-09-06 14:25:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + coupon expiry (sender: Promotions).,"Hi, Your food-delivery coupon expires tonight. Use code SAVE12.",False
MSG_0207,2026-09-06 15:02:00,Maya,meeting_or_event,0.75,True,Matched tentative meeting proposal (sender: Maya). Low-confidence match.,FYI: Let us meet sometime next week.,False
